Product Page_url,Product Image_url,Image_Large,Product Name,Product Title,Product Listing Title,Brand,Catalog Number,Model/Part Number,Base Unit of Measure,Family,Series,Heating Capacity,Heating Efficiency,Configuration,Blower Size,Gas Stages,Blower Type,Product Voltage,Product Depth,Product Width,Product Height,Gross Weight,Type,Energy Star Certified,Low Nox
https://www.lennoxpros.com/el180uh110e60c-furnace-gas-110btuh-5ton/p/10F38,https://images.lennoxpros.com/is/image/LennoxIntl/10F38?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/10F38,Lennox EL180UH110E60C Furnace,"Lennox Elite EL180E, EL180UH110E60C, 80% AFUE, 110000 BTU, 5 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL180UH110E60C 1 Stage Heat Furance,Lennox,10F38,EL180UH110E60C,Unit(S),EL180E,Elite,110000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,160 lbs.,1 Stage Constant Torque Horizontal Gas Furnace,No,
https://www.lennoxpros.com/el180uh090e60c-furnace-gas-90btuh-5ton/p/10F37,https://images.lennoxpros.com/is/image/LennoxIntl/10F37?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/10F37,Lennox EL180UH090E60C Furnace,"Lennox Elite EL180E, EL180UH090E60C, 80% AFUE, 88000 BTU, 5 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL180UH090E60C 1 Stage Heat Furance,Lennox,10F37,EL180UH090E60C,Unit(S),EL180E,Elite,88000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,152 lbs.,1 Stage Constant Torque Horizontal Gas Furnace,No,
https://www.lennoxpros.com/el280uh110xp60c-furnace-gas-110btuh-5ton/p/62W58,https://images.lennoxpros.com/is/image/LennoxIntl/62W58?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W58,Lennox EL280UH110XP60C Furnace,"Lennox Elite EL280, EL280UH110XP60C, 80% AFUE, 110000 BTU, 5 Ton, 2 Stage Heat, Multi-Speed Upflow/Horizontal Gas Furnace",Lennox EL280UH110XP60C 2 Stage Heat Furance,Lennox,62W58,EL280UH110XP60C,Unit(S),EL280,Elite,110000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Multi-Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,169 lbs.,,No,Low NOx
https://www.lennoxpros.com/el280uh110p60c-furnace-gas-110btuh-5ton/p/62W52,https://images.lennoxpros.com/is/image/LennoxIntl/62W52?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W52,Lennox EL280UH110P60C Furnace,"Lennox Elite EL280, EL280UH110P60C, 80% AFUE, 110000 BTU, 5 Ton, 2 Stage Heat, Multi-Speed Upflow/Horizontal Gas Furnace",Lennox EL280UH110P60C 2 Stage Heat Furance,Lennox,62W52,EL280UH110P60C,Unit(S),EL280,Elite,110000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Multi-Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,169 lbs.,2-Stage Multi-Speed Horizontal Gas Furnace,No,
https://www.lennoxpros.com/el180uh040ne36a-80afue-gas-furnace-40000-btuh-3-ton-ultra-low-nox/p/15F78,https://images.lennoxpros.com/is/image/LennoxIntl/15F78?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/15F78,Lennox EL180UH040NE36A Furnace,"Lennox Elite EL180NE, EL180UH040NE36A, 80% AFUE, 40000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL180UH040NE36A 1 Stage Heat Furance,Lennox,15F78,EL180UH040NE36A,Unit(S),EL180NE,Elite,40000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,14.5 Inch,33 Inch,113 lbs.,,No,Ultra-Low NOx
https://www.lennoxpros.com/el280uh090p36b-furnace-gas-90btuh-3ton/p/62W47,https://images.lennoxpros.com/is/image/LennoxIntl/62W47?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W47,Lennox EL280UH090P36B Furnace,"Lennox Elite EL280, EL280UH090P36B, 80% AFUE, 88000 BTU, 3 Ton, 2 Stage Heat, Multi-Speed Upflow/Horizontal Gas Furnace",Lennox EL280UH090P36B 2 Stage Heat Furance,Lennox,62W47,EL280UH090P36B,Unit(S),EL280,Elite,88000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Multi-Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,141 lbs.,2-Stage Multi-Speed Horizontal Gas Furnace,No,
https://www.lennoxpros.com/el296df110xv60c-furnace-gas-110btuh-5ton/p/62W98,https://images.lennoxpros.com/is/image/LennoxIntl/62W98?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W98,Lennox EL296DF110XV60C Furnace,"Lennox Elite EL296V, EL296DF110XV60C, 96% AFUE, 110000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Downflow Gas Furnace",Lennox EL296DF110XV60C 2 Stage Heat Furance,Lennox,62W98,EL296DF110XV60C,Unit(S),EL296V,Elite,110000 Btuh,96% AFUE,Downflow,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,176 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el296uh110xv48c-furnace-gas-110btuh-4ton/p/62W92,https://images.lennoxpros.com/is/image/LennoxIntl/62W92?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W92,Lennox EL296UH110XV48C Furnace,"Lennox Elite EL296V, EL296UH110XV48C, 96% AFUE, 110000 BTU, 4 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox EL296UH110XV48C 2 Stage Heat Furance,Lennox,62W92,EL296UH110XV48C,Unit(S),EL296V,Elite,110000 Btuh,96% AFUE,Upflow/Horizontal,4 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,174 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el280df110p60c-furnace-gas-110btuh-5ton/p/62W64,https://images.lennoxpros.com/is/image/LennoxIntl/62W64?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W64,Lennox EL280DF110P60C Furnace,"Lennox Elite EL280, EL280DF110P60C, 80% AFUE, 110000 BTU, 5 Ton, 2 Stage Heat, Multi-Speed Downflow Gas Furnace",Lennox EL280DF110P60C 2 Stage Heat Furance,Lennox,62W64,EL280DF110P60C,Unit(S),EL280,Elite,110000 Btuh,80% AFUE,Downflow,5 Ton,2 Stage Heat,Multi-Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,160 lbs.,2-Stage Multi-Speed Downflow Gas Furnace,No,
https://www.lennoxpros.com/el296df090xv60c-furnace-gas-90btuh-5ton/p/62W97,https://images.lennoxpros.com/is/image/LennoxIntl/62W97?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W97,Lennox EL296DF090XV60C Furnace,"Lennox Elite EL296V, EL296DF090XV60C, 96% AFUE, 88000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Downflow Gas Furnace",Lennox EL296DF090XV60C 2 Stage Heat Furance,Lennox,62W97,EL296DF090XV60C,Unit(S),EL296V,Elite,88000 Btuh,96% AFUE,Downflow,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,166 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el296df045xv36b-furnace-gas-45btuh-3ton/p/62W95,https://images.lennoxpros.com/is/image/LennoxIntl/62W95?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W95,Lennox EL296DF045XV36B Furnace,"Lennox Elite EL296V, EL296DF045XV36B, 96% AFUE, 44000 BTU, 3 Ton, 2 Stage Heat, Variable Speed Downflow Gas Furnace",Lennox EL296DF045XV36B 2 Stage Heat Furance,Lennox,62W95,EL296DF045XV36B,Unit(S),EL296V,Elite,44000 Btuh,96% AFUE,Downflow,3 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,131 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el296uh070xe36b-furnace-gas-70btuh-3t/p/11Y42,https://images.lennoxpros.com/is/image/LennoxIntl/11Y42?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/11Y42,Lennox EL296UH070XE36B Furnace,"Lennox Elite EL296E, EL296UH070XE36B, 96% AFUE, 66000 BTU, 3 Ton, 2 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL296UH070XE36B 2 Stage Heat Furance,Lennox,11Y42,EL296UH070XE36B,Unit(S),EL296E,Elite,66000 Btuh,96% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,137 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el195df070xe48b-furnace-gas-70btuh-4ton/p/79W81,https://images.lennoxpros.com/is/image/LennoxIntl/79W81?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/79W81,Lennox EL195DF070XE48B Furnace,"Lennox Elite EL195E, EL195DF070XE48B, 95% AFUE, 66000 BTU, 4 Ton, 1 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox EL195DF070XE48B 1 Stage Heat Furance,Lennox,79W81,EL195DF070XE48B,Unit(S),EL195E,Elite,66000 Btuh,95% AFUE,Downflow,4 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,146 lbs.,,No,Low NOx
https://www.lennoxpros.com/el195uh045xe24b-furnace-gas-45btuh-2t/p/13V40,https://images.lennoxpros.com/is/image/LennoxIntl/13V40?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/13V40,Lennox EL195UH045XE24B Furnace,"Lennox Elite EL195E, EL195UH045XE24B, 95% AFUE, 44000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL195UH045XE24B 1 Stage Heat Furance,Lennox,13V40,EL195UH045XE24B,Unit(S),EL195E,Elite,44000 Btuh,95% AFUE,Upflow/Horizontal,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,129 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el296uh110xe60c-furnace-gas-110btuh-5t/p/96W29,https://images.lennoxpros.com/is/image/LennoxIntl/96W29?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/96W29,Lennox EL296UH110XE60C Furnace,"Lennox Elite EL296E, EL296UH110XE60C, 96% AFUE, 110000 BTU, 5 Ton, 2 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL296UH110XE60C 2 Stage Heat Furance,Lennox,96W29,EL296UH110XE60C,Unit(S),EL296E,Elite,110000 Btuh,96% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,170 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el296uh090xe48c-furnace-gas-90btuh-4t/p/96W28,https://images.lennoxpros.com/is/image/LennoxIntl/96W28?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/96W28,Lennox EL296UH090XE48C Furnace,"Lennox Elite EL296E, EL296UH090XE48C, 96% AFUE, 88000 BTU, 4 Ton, 2 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL296UH090XE48C 2 Stage Heat Furance,Lennox,96W28,EL296UH090XE48C,Unit(S),EL296E,Elite,88000 Btuh,96% AFUE,Upflow/Horizontal,4 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,160 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el296df110xe60c-furnace-gas-110btuh-5t/p/96W34,https://images.lennoxpros.com/is/image/LennoxIntl/96W34?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/96W34,Lennox EL296DF110XE60C Furnace,"Lennox Elite EL296E, EL296DF110XE60C, 96% AFUE, 110000 BTU, 5 Ton, 2 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox EL296DF110XE60C 2 Stage Heat Furance,Lennox,96W34,EL296DF110XE60C,Unit(S),EL296E,Elite,110000 Btuh,96% AFUE,Downflow,5 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,174 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el296uh135xe60d-furnace-gas-135btuh-5t/p/96W30,https://images.lennoxpros.com/is/image/LennoxIntl/96W30?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/96W30,Lennox EL296UH135XE60D Furnace,"Lennox Elite EL296E, EL296UH135XE60D, 96% AFUE, 132000 BTU, 5 Ton, 2 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL296UH135XE60D 2 Stage Heat Furance,Lennox,96W30,EL296UH135XE60D,Unit(S),EL296E,Elite,132000 Btuh,96% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,24.5 Inch,33 Inch,187 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el195df045xe36b-furnace-gas-45btuh-3ton/p/81W31,https://images.lennoxpros.com/is/image/LennoxIntl/81W31?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/81W31,Lennox EL195DF045XE36B Furnace,"Lennox Elite EL195E, EL195DF045XE36B, 95% AFUE, 44000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox EL195DF045XE36B 1 Stage Heat Furance,Lennox,81W31,EL195DF045XE36B,Unit(S),EL195E,Elite,44000 Btuh,95% AFUE,Downflow,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,131 lbs.,,No,Low NOx
https://www.lennoxpros.com/el296uh045xe36b-furnace-gas-45btuh-3t/p/96W26,https://images.lennoxpros.com/is/image/LennoxIntl/96W26?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/96W26,Lennox EL296UH045XE36B Furnace,"Lennox Elite EL296E, EL296UH045XE36B, 96% AFUE, 44000 BTU, 3 Ton, 2 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL296UH045XE36B 2 Stage Heat Furance,Lennox,96W26,EL296UH045XE36B,Unit(S),EL296E,Elite,44000 Btuh,96% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,129 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el195df090xe48c-furnace-gas-90btuh-4ton/p/79W82,https://images.lennoxpros.com/is/image/LennoxIntl/79W82?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/79W82,Lennox EL195DF090XE48C Furnace,"Lennox Elite EL195E, EL195DF090XE48C, 95% AFUE, 88000 BTU, 4 Ton, 1 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox EL195DF090XE48C 1 Stage Heat Furance,Lennox,79W82,EL195DF090XE48C,Unit(S),EL195E,Elite,88000 Btuh,95% AFUE,Downflow,4 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,162 lbs.,,No,Low NOx
https://www.lennoxpros.com/el196uh110xe60c-furnace-gas-110btuh-5/p/16J06,https://images.lennoxpros.com/is/image/LennoxIntl/16J06?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/16J06,Lennox EL196UH110XE60C Furnace,"Lennox Elite EL196E, EL196UH110XE60C, 96% AFUE, 110000 BTU, 5 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL196UH110XE60C 1 Stage Heat Furance,Lennox,16J06,EL196UH110XE60C,Unit(S),EL196E,Elite,110000 Btuh,96% AFUE,Upflow/Horizontal,5 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,168 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el280uh110xe60c-80afue-gas-furnace/p/17D33,https://images.lennoxpros.com/is/image/LennoxIntl/17D33?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17D33,Lennox EL280UH110XE60C Furnace,"Lennox Elite EL280E, EL280UH110XE60C, 80% AFUE, 110000 BTU, 5 Ton, 2 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL280UH110XE60C 2 Stage Heat Furance,Lennox,17D33,EL280UH110XE60C,Unit(S),EL280E,Elite,110000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,156 lbs.,,No,Low NOx
https://www.lennoxpros.com/el196uh045xe36b-furnace-gas-45btuh-3t/p/16J03,https://images.lennoxpros.com/is/image/LennoxIntl/16J03?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/16J03,Lennox EL196UH045XE36B Furnace,"Lennox Elite EL196E, EL196UH045XE36B, 96% AFUE, 44000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL196UH045XE36B 1 Stage Heat Furance,Lennox,16J03,EL196UH045XE36B,Unit(S),EL196E,Elite,44000 Btuh,96% AFUE,Upflow/Horizontal,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,129 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el196uh030xe24b-furnace-gas-30btuh-2t/p/16J01,https://images.lennoxpros.com/is/image/LennoxIntl/16J01?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/16J01,Lennox EL196UH030XE24B Furnace,"Lennox Elite EL196E, EL196UH030XE24B, 96% AFUE, 30000 BTU, 2 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL196UH030XE24B 1 Stage Heat Furance,Lennox,16J01,EL196UH030XE24B,Unit(S),EL196E,Elite,30000 Btuh,96% AFUE,Upflow/Horizontal,2 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,129 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el196uh045xe24b-furnace-gas-45btuh-2t/p/16J02,https://images.lennoxpros.com/is/image/LennoxIntl/16J02?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/16J02,Lennox EL196UH045XE24B Furnace,"Lennox Elite EL196E, EL196UH045XE24B, 96% AFUE, 44000 BTU, 2 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL196UH045XE24B 1 Stage Heat Furance,Lennox,16J02,EL196UH045XE24B,Unit(S),EL196E,Elite,44000 Btuh,96% AFUE,Upflow/Horizontal,2 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,129 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el196df090xe48c-96afue-gas-furnace-4-ton/p/16J09,https://images.lennoxpros.com/is/image/LennoxIntl/16J09?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/16J09,Lennox EL196DF090XE48C Furnace,"Lennox Elite EL196E, EL196DF090XE48C, 96% AFUE, 88000 BTU, 4 Ton, 1 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox EL196DF090XE48C 1 Stage Heat Furance,Lennox,16J09,EL196DF090XE48C,Unit(S),EL196E,Elite,88000 Btuh,96% AFUE,Downflow,4 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,160 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/lennox-gas-furnace-elite-series-el196uh030xe36b/p/19V26,https://images.lennoxpros.com/is/image/LennoxIntl/19V26?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19V26,Lennox EL196UH030XE36B Furnace,"Lennox Elite EL196E, EL196UH030XE36B, 96% AFUE, 30000 BTU, 2 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL196UH030XE36B 1 Stage Heat Furance,Lennox,19V26,EL196UH030XE36B,Unit(S),EL196E,Elite,30000 Btuh,96% AFUE,Upflow/Horizontal,2 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,29.25 Inch,17.5 Inch,33 Inch,129 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el195uh040ne36b-95afue-ultra-low-nox-gas-furnace-3-ton/p/15Y70,https://images.lennoxpros.com/is/image/LennoxIntl/15Y70?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/15Y70,Lennox EL195UH040NE36B Furnace,"Lennox Elite EL195NE, EL195UH040NE36B, 95% AFUE, 40000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL195UH040NE36B 1 Stage Heat Furance,Lennox,15Y70,EL195UH040NE36B,Unit(S),EL195NE,Elite,40000 Btuh,95% AFUE,Upflow/Horizontal,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,122 lbs.,,Yes,Ultra-Low NOx
https://www.lennoxpros.com/el195uh045xe36b-furnace-gas-45btuh-3t/p/13H16,https://images.lennoxpros.com/is/image/LennoxIntl/13H16?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/13H16,Lennox EL195UH045XE36B Furnace,"Lennox Elite EL195E, EL195UH045XE36B, 95% AFUE, 44000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL195UH045XE36B 1 Stage Heat Furance,Lennox,13H16,EL195UH045XE36B,Unit(S),EL195E,Elite,44000 Btuh,95% AFUE,Upflow/Horizontal,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,129 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el195uh030xe24b-furnace-gas-30btuh-2t/p/13V41,https://images.lennoxpros.com/is/image/LennoxIntl/13V41?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/13V41,Lennox EL195UH030XE24B Furnace,"Lennox Elite EL195E, EL195UH030XE24B, 95% AFUE, 30000 BTU, 2 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL195UH030XE24B 1 Stage Heat Furance,Lennox,13V41,EL195UH030XE24B,Unit(S),EL195E,Elite,30000 Btuh,95% AFUE,Upflow/Horizontal,2 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,129 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el195uh110xe60c-furnace-gas-110btuh-5/p/13H19,https://images.lennoxpros.com/is/image/LennoxIntl/13H19?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/13H19,Lennox EL195UH110XE60C Furnace,"Lennox Elite EL195E, EL195UH110XE60C, 95% AFUE, 110000 BTU, 5 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL195UH110XE60C 1 Stage Heat Furance,Lennox,13H19,EL195UH110XE60C,Unit(S),EL195E,Elite,110000 Btuh,95% AFUE,Upflow/Horizontal,5 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,170 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el280uh090e36b-80afue-gas-furnace/p/17D36,https://images.lennoxpros.com/is/image/LennoxIntl/17D36?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17D36,Lennox EL280UH090E36B Furnace,"Lennox Elite EL280E, EL280UH090E36B, 80% AFUE, 88000 BTU, 3 Ton, 2 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL280UH090E36B 2 Stage Heat Furance,Lennox,17D36,EL280UH090E36B,Unit(S),EL280E,Elite,88000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,136 lbs.,2 Stage Constant Torque Horizontal Gas Furnace,No,
https://www.lennoxpros.com/el280uh070e36a-80afue-gas-furnace/p/17D37,https://images.lennoxpros.com/is/image/LennoxIntl/17D37?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17D37,Lennox EL280UH070E36A Furnace,"Lennox Elite EL280E, EL280UH070E36A, 80% AFUE, 66000 BTU, 3 Ton, 2 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL280UH070E36A 2 Stage Heat Furance,Lennox,17D37,EL280UH070E36A,Unit(S),EL280E,Elite,66000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,14.5 Inch,33 Inch,121 lbs.,2 Stage Constant Torque Horizontal Gas Furnace,No,
https://www.lennoxpros.com/el280df070e36a-80afue-gas-furnace/p/17D41,https://images.lennoxpros.com/is/image/LennoxIntl/17D41?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17D41,Lennox EL280DF070E36A Furnace,"Lennox Elite EL280E, EL280DF070E36A, 80% AFUE, 66000 BTU, 3 Ton, 2 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox EL280DF070E36A 2 Stage Heat Furance,Lennox,17D41,EL280DF070E36A,Unit(S),EL280E,Elite,66000 Btuh,80% AFUE,Downflow,3 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,14.5 Inch,33 Inch,123 lbs.,2 Stage Constant Torque Downflow Gas Furnace,No,
https://www.lennoxpros.com/el280uh110e60c-80afue-gas-furnace/p/17D31,https://images.lennoxpros.com/is/image/LennoxIntl/17D31?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17D31,Lennox EL280UH110E60C Furnace,"Lennox Elite EL280E, EL280UH110E60C, 80% AFUE, 110000 BTU, 5 Ton, 2 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL280UH110E60C 2 Stage Heat Furance,Lennox,17D31,EL280UH110E60C,Unit(S),EL280E,Elite,110000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,156 lbs.,2 Stage Constant Torque Horizontal Gas Furnace,No,
